Indicator Name,Country_Name,Country_Code,Region,IncomeGroup,1990_G,1990_C,1990_P,1991_G,1991_C,1991_P,1992_G,1992_C,1992_P,1993_G,1993_C,1993_P,1994_G,1994_C,1994_P,1995_G,1995_C,1995_P,1996_G,1996_C,1996_P,1997_G,1997_C,1997_P,1998_G,1998_C,1998_P,1999_G,1999_C,1999_P,2000_G,2000_C,2000_P,2001_G,2001_C,2001_P,2002_G,2002_C,2002_P,2003_G,2003_C,2003_P,2004_G,2004_C,2004_P,2005_G,2005_C,2005_P,2006_G,2006_C,2006_P,2007_G,2007_C,2007_P,2008_G,2008_C,2008_P,2009_G,2009_C,2009_P,2010_G,2010_C,2010_P,2011_G,2011_C,2011_P,2012_G,2012_C,2012_P,2013_G,2013_C,2013_P,2014_G,2014_C,2014_P,2015_G,2015_C,2015_P,2016_G,2016_C,2016_P,2017_G,2017_C,2017_P,2018_G,2018_C,2018_P,2019_G,2019_C,2019_P,2020_G,2020_C,2020_P
GDP per capita (current US$),Uganda,UGA,Sub-Saharan Africa,Low income,244.75,0.0447,"17,586,630",182.79,0.0444,"18,171,935",151.98,0.0433,"18,801,966",165.47,0.0418,"19,462,958",198.28,0.0361,"20,125,021",278.32,0.0461,"20,680,831",284.46,0.0493,"21,249,572",286.57,0.0507,"21,876,935",292.17,0.0561,"22,537,658",257.68,0.0554,"23,279,247",257.83,0.0540,"24,020,697",235.85,0.0527,"24,763,325",241.87,0.0582,"25,545,090",250.69,0.0595,"26,354,736",292.47,0.0600,"27,146,084",330.60,0.0724,"27,946,588",346.77,0.0834,"28,773,227",401.71,0.0968,"29,629,804",473.30,0.0974,"30,509,862",799.93,0.1069,"31,412,520",824.74,0.1030,"32,341,728",837.10,0.1125,"33,295,738",796.71,0.1102,"34,273,295",819.76,0.1047,"35,273,570",897.51,0.1132,"36,336,539",864.18,0.1257,"37,477,356",753.68,0.1277,"38,748,299",766.18,0.1289,"40,127,085",793.13,0.1413,"41,515,395",823.02,0.1384,"42,949,080",846.88,0.1278,"44,404,611"
GDP per capita (current US$),Burundi,BDI,Sub-Saharan Africa,Low income,206.44,0.0342,"5,483,793",208.66,0.0410,"5,594,828",188.58,0.0350,"5,743,085",168.96,0.0379,"5,555,220",165.59,0.0377,"5,586,408",168.63,0.0366,"5,932,783",146.54,0.0377,"5,930,507",164.23,0.0382,"5,923,862",148.09,0.0385,"6,035,340",130.75,0.0378,"6,180,180",138.00,0.0416,"6,307,659",135.61,0.0325,"6,465,729",124.14,0.0328,"6,648,938",114.37,0.0250,"6,860,846",128.54,0.0224,"7,120,496",151.19,0.0218,"7,388,874",166.28,0.0250,"7,658,190",170.71,0.0242,"7,944,609",194.71,0.0240,"8,278,109",204.54,0.0227,"8,709,366",222.66,0.0354,"9,126,605",236.45,0.0380,"9,455,733",238.21,0.0372,"9,795,479",241.55,0.0361,"10,149,577",257.82,0.0348,"10,494,913",289.36,0.0342,"10,727,148",242.54,0.0405,"10,903,327",244.15,0.0474,"11,155,593",232.06,0.0579,"11,493,472",216.97,0.0596,"11,874,838",216.83,0.0584,"12,220,227"
GDP per capita (current US$),Palau,PLW,East Asia & Pacific,Upper middle income,,0.0000,"15,293",,0.0000,"15,640",,12.3407,"16,004",,12.0940,"16,380",,11.8426,"16,770",,11.4882,"17,209",,11.2170,"17,732",,11.0291,"18,297",,10.7840,"18,852",,10.5263,"19,380","7,416.48",10.7219,"19,726","7,913.45",10.8836,"19,828","8,220.49",10.9365,"19,851","7,744.63",10.8451,"19,880","8,297.90",10.9409,"19,907","9,603.80",11.4316,"19,831","9,805.92",11.6571,"19,619","10,270.46",11.5357,"19,366","10,380.27",11.1454,"19,102","9,960.84",10.8679,"18,826","10,029.29",11.5858,"18,540","10,795.56",11.6557,"18,240","11,835.38",12.3704,"17,946","12,418.83",12.4179,"17,805","13,580.01",12.2387,"17,796","15,761.36",11.2903,"17,794","16,743.38",11.6693,"17,816","16,011.66",11.9415,"17,837","16,152.39",11.8618,"17,864","15,738.47",12.1344,"17,916","14,349.32",8.8026,"17,972"
GDP per capita (current US$),Marshall Islands,MHL,East Asia & Pacific,Upper middle income,"1,704.26",0.0000,"46,047","1,753.49",0.0000,"47,053","1,896.55",1.6703,"48,015","2,032.14",1.7367,"48,944","2,168.36",1.7777,"49,840","2,371.31",1.8283,"50,702","2,151.00",1.8142,"51,538","2,114.40",1.7820,"52,358","2,111.94",1.7963,"53,164","2,123.68",1.7740,"53,834","2,127.24",1.8958,"54,224","2,257.25",1.9554,"54,413","2,417.39",2.1304,"54,496","2,411.29",2.0920,"54,493","2,442.08",2.1916,"54,435","2,533.56",2.1882,"54,337","2,633.29",2.3059,"54,208","2,773.42",2.4464,"54,038","2,712.37",2.4770,"53,816","2,810.53",2.5619,"53,593","3,001.32",2.6359,"53,416","3,238.89",2.6637,"52,971","3,445.32",2.6627,"52,203","3,611.70",2.7711,"51,352","3,672.68",2.8580,"50,419","3,703.65",2.9609,"49,410","4,153.12",3.0313,"48,329","4,507.62",3.1640,"47,187","4,771.36",3.2856,"45,989","5,186.83",3.4050,"44,728","5,545.60",2.5338,"43,413"
GDP per capita (current US$),"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,"1,492.86",0.0000,"98,603","1,654.93",0.0000,"100,427","1,730.92",1.3616,"102,893","1,871.17",1.4119,"106,030","1,860.46",1.4626,"108,844","2,008.33",1.6750,"110,328","1,972.60",1.7250,"110,785","1,859.27",1.8113,"111,133","1,964.64",1.9209,"111,406","1,973.66",1.7868,"111,539","2,088.21",1.6767,"111,709","2,152.53",1.5534,"111,948","2,165.49",1.4135,"111,992","2,195.19",1.5071,"111,805","2,155.78",1.3433,"111,438","2,256.01",1.1015,"110,940","2,298.64",1.0952,"110,301","2,344.40",1.2380,"109,532","2,420.75",1.0772,"108,704","2,598.40",1.4110,"107,868","2,760.01",0.9778,"107,588","2,885.44",1.1058,"107,887","3,023.59",1.2233,"108,232","2,920.70",1.2752,"108,609","2,928.45",1.2933,"109,024","2,891.32",1.3237,"109,462","3,022.65",1.3382,"109,925","3,320.35",1.3284,"110,430","3,623.33",1.3324,"110,929","3,734.99",1.3306,"111,379","3,639.41",0.9589,"112,106"
GDP per capita (current US$),Timor-Leste,TLS,East Asia & Pacific,Lower middle income,,0.0000,"758,106",,0.0000,"772,655",,0.0000,"783,705",,0.0000,"795,179",,0.0000,"807,115",,0.0000,"819,226",,0.0000,"831,269",,0.0000,"843,341",,0.0000,"855,409",,0.0000,"866,649",417.74,0.0000,"878,360",534.65,0.0000,"893,001",516.09,0.1855,"909,639",529.22,0.1809,"926,721",465.94,0.1929,"945,989",476.90,0.1864,"969,313",456.27,0.1860,"994,564",532.49,0.1878,"1,019,362",621.74,0.2014,"1,043,076",682.22,0.2209,"1,065,540",810.22,0.2243,"1,088,486",936.71,0.2268,"1,112,976","1,020.11",0.2640,"1,137,676","1,201.60",0.3137,"1,161,555","1,221.72",0.3796,"1,184,830","1,322.93",0.3626,"1,205,813","1,349.55",0.4237,"1,224,562","1,285.52",0.4519,"1,243,235","1,241.16",0.4042,"1,261,845","1,583.08",0.4823,"1,280,438","1,663.56",0.3432,"1,299,995"
GDP per capita (current US$),Eritrea,ERI,Sub-Saharan Africa,Low income,,0.0000,"2,149,960",,0.0000,"2,039,220",248.34,0.2268,"1,921,153",236.13,0.3183,"1,981,419",260.31,0.3577,"2,042,500",267.94,0.3693,"2,157,220",306.32,0.3844,"2,264,073",299.57,0.3596,"2,291,561",320.97,0.2631,"2,322,753",292.35,0.2743,"2,356,477",295.20,0.2646,"2,392,880",305.60,0.2815,"2,461,927",286.30,0.2666,"2,547,424",327.98,0.2582,"2,653,390",401.37,0.2546,"2,763,140",387.90,0.2083,"2,831,732",420.53,0.1839,"2,880,093",450.41,0.1765,"2,926,168",459.18,0.1495,"3,005,779",602.06,0.1517,"3,083,888",504.97,0.1598,"3,147,727",643.79,0.1858,"3,207,570",,0.1923,"3,252,596",,0.1788,"3,296,367",,0.1782,"3,323,425",,0.1709,"3,340,006",,0.1725,"3,365,287",,0.1712,"3,396,933",,0.1967,"3,445,374",,0.1993,"3,498,818",,0.1987,"3,555,868"
GDP per capita (current US$),Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,,,"11,709",,,"12,329",,,"13,014",,,"13,704",,,"14,402",,,"15,101",,,"15,806",,,"16,515",,,"17,239",,,"17,984",,,"18,744","18,323.87",,"19,578","17,803.08",,"20,598","18,848.78",,"21,739","21,233.93",,"22,869","24,115.27",,"23,995","28,728.57",,"25,128","29,446.08",,"26,268","31,459.54",,"27,422","24,602.91",,"28,581","23,103.94",,"29,726","23,649.71",,"30,816","22,666.41",,"32,081","22,451.57",,"33,594","24,040.87",,"34,985","25,783.29",,"36,538","26,995.03",,"38,246","25,659.20",,"39,844","26,831.97",,"41,487","27,795.15",,"43,080","20,882.26",,"44,276"
GDP per capita (current US$),British Virgin Islands,VGB,Latin America & Caribbean,High income,,,"15,617",,,"16,090",,,"16,476",,,"16,855",,,"17,255",,,"17,674",,,"18,120",,,"18,591",,,"19,079",,,"19,586",,,"20,104",,,"20,657",,,"21,288",,,"21,982",,,"22,715",,,"23,497",,,"24,323",,,"25,191",,,"26,115",,,"27,044",,,"27,556",,,"27,962",,,"28,421",,,"28,657",,,"28,971",,,"29,366",,,"29,739",,,"30,060",,,"30,335",,,"30,610",,,"30,910"
GDP per capita (current US$),San Marino,SMR,Europe & Central Asia,High income,,,"23,132",,,"23,459",,,"23,808",,,"24,181",,,"24,535",,,"24,886",,,"25,235",,,"25,596",,,"25,997","42,004.95",,"26,404","37,473.79",,"26,823","39,415.16",,"27,335","41,770.15",,"27,969","51,198.43",,"28,601","59,249.65",,"29,093","60,520.79",,"29,508","63,692.62",,"29,959","71,970.06",,"30,372","77,962.14",,"30,700","66,200.67",,"31,059","59,516.32",,"31,608","55,815.29",,"32,495","48,433.57",,"33,132","50,435.37",,"33,285","50,133.61",,"33,389","42,281.81",,"33,570","43,398.43",,"33,834","44,885.52",,"34,056","48,464.52",,"34,156","47,287.40",,"34,178","45,321.49",,"34,007"
GDP per capita (current US$),Cayman Islands,CYM,Latin America & Caribbean,High income,,,"26,027",,,"27,340",,,"28,677",,,"30,038",,,"31,418",,,"32,802",,,"34,194",,,"35,579",,,"36,947",,,"38,295",,,"39,658",,,"41,054",,,"42,456",,,"43,862",,,"45,286",,,"46,727","87,184.51",,"48,177","89,960.68",,"49,647","89,704.22",,"51,123","81,398.32",,"52,602","76,873.19",,"54,074","75,435.61",,"55,492","75,466.14",,"56,860","75,685.36",,"58,212","76,610.65",,"59,559","77,295.85",,"60,911","78,858.28",,"62,255","81,255.11",,"63,581","85,231.77",,"64,884","89,846.32",,"66,134","83,897.51",,"67,311"
GDP per capita (current US$),Gibraltar,GIB,Europe & Central Asia,High income,,,"27,317",,,"26,988",,,"26,945",,,"27,118",,,"27,282",,,"27,412",,,"27,491",,,"27,564",,,"27,636",,,"27,695",,,"27,741",,,"27,721",,,"27,892",,,"28,301",,,"28,716",,,"29,155",,,"29,587",,,"29,996",,,"30,398",,,"30,819",,,"31,262",,,"31,701",,,"32,160",,,"32,411",,,"32,452",,,"32,520",,,"32,565",,,"32,602",,,"32,648",,,"32,685",,,"32,709"
GDP per capita (current US$),Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,,,"27,845",,,"29,820",,,"31,345",,,"31,823",,,"31,735",,,"31,596",,,"31,410",,,"31,195",,,"31,240",,,"31,084",,,"30,519",,,"30,600",,,"30,777",,,"31,472",,,"32,488",,,"33,011",,,"33,441",,,"33,811",,,"33,964",,,"34,238",,,"34,056","27,997.29",,"33,435","28,460.33",,"34,640","27,942.88",,"36,607","36,136.70",,"37,685","36,519.99",,"38,825","35,703.10",,"39,969","33,351.71",,"40,574","30,791.06",,"40,895","33,836.77",,"41,608","29,223.07",,"42,310"
GDP per capita (current US$),St. Martin (French part),MAF,Latin America & Caribbean,High income,,,"28,127",,,"28,736",,,"29,035",,,"29,247",,,"29,380",,,"29,435",,,"29,407",,,"29,299",,,"29,102",,,"29,099",,,"29,610",,,"30,387",,,"31,160",,,"31,929",,,"32,697",,,"33,452",,,"34,183",,,"34,887",,,"35,541",,,"36,132",,,"36,458","21,344.59",,"36,350",,,"36,026",,,"35,639","21,920.02",,"35,261",,,"35,020",,,"34,811",,,"34,496",,,"33,852","19,691.62",,"33,121",,,"32,553"
GDP per capita (current US$),Monaco,MCO,Europe & Central Asia,High income,"81,813.02",,"30,329","81,158.91",,"30,564","88,882.55",,"30,794","82,983.96",,"31,024","87,042.27",,"31,253","99,431.74",,"31,482","98,927.68",,"31,719","88,844.94",,"31,968","91,110.98",,"32,209","89,742.50",,"32,394","81,763.83",,"32,465","82,410.40",,"32,444","90,151.55",,"32,386","111,309.87",,"32,316","125,435.89",,"32,236","130,818.98",,"32,141","143,289.07",,"32,011","184,639.75",,"31,823","204,097.11",,"31,862","168,957.11",,"32,401","161,780.75",,"33,178","179,369.27",,"33,945","165,497.10",,"34,700","185,055.52",,"35,425","195,772.72",,"36,110","170,338.68",,"36,760","174,412.49",,"37,071","173,611.69",,"37,044","193,968.09",,"37,029","199,382.84",,"37,034","182,537.39",,"36,922"
GDP per capita (current US$),Faroe Islands,FRO,Europe & Central Asia,High income,"20,236.43",,"47,479","19,424.34",,"46,810","19,838.50",,"46,005","16,874.16",,"45,096","17,192.88",,"44,131","20,577.67",,"43,805","22,419.16",,"44,138","20,985.80",,"44,495","24,623.74",,"44,865","24,947.12",,"45,203","23,370.77",,"45,660","25,089.59",,"46,245","27,238.03",,"46,813","31,691.88",,"47,392","35,940.96",,"47,989","36,440.32",,"48,291","41,762.69",,"48,313","48,365.74",,"48,361","51,431.97",,"48,411","47,410.96",,"48,429","48,167.67",,"48,410","51,786.48",,"48,386","50,157.06",,"48,392","55,560.13",,"48,418","60,126.13",,"48,465","52,726.69",,"48,816","56,833.92",,"49,500","59,328.24",,"50,230","62,576.80",,"50,955","63,203.74",,"51,681","62,234.97",,"52,415"
GDP per capita (current US$),American Samoa,ASM,East Asia & Pacific,High income,,,"47,818",,,"48,992",,,"50,078",,,"51,174",,,"52,288",,,"53,401",,,"54,500",,,"55,578",,,"56,603",,,"57,594",,,"58,230",,,"58,324","8,800.73",,"58,177","9,043.68",,"57,941","8,832.82",,"57,626","8,733.01",,"57,254","8,673.93",,"56,837","9,187.17",,"56,383","10,019.50",,"55,891","12,191.60",,"55,366","10,446.86",,"54,849","10,495.30",,"54,310","11,920.06",,"53,691","12,038.87",,"52,995","12,314.00",,"52,217","13,101.54",,"51,368","13,300.82",,"50,448","12,372.88",,"49,463","13,195.94",,"48,424","13,672.58",,"47,321","15,609.78",,"46,189"
GDP per capita (current US$),Northern Mariana Islands,MNP,East Asia & Pacific,High income,,,"48,002",,,"48,302",,,"48,128",,,"47,948",,,"47,780",,,"48,717",,,"53,367",,,"60,817",,,"68,501",,,"76,237",,,"80,338",,,"79,479","16,640.32",,"77,162","16,603.46",,"74,623","16,829.40",,"71,898","15,371.24",,"69,025","14,986.38",,"66,060","14,877.08",,"63,050","15,641.66",,"60,032","13,933.68",,"57,056","14,772.50",,"54,087","13,880.43",,"52,520","14,247.79",,"52,359","14,806.01",,"52,141","16,044.43",,"51,856","17,665.10",,"51,514","24,054.92",,"51,133","30,751.64",,"50,729","25,862.75",,"50,304","23,687.27",,"49,858","17,302.92",,"49,587"
GDP per capita (current US$),Greenland,GRL,Europe & Central Asia,High income,"18,326.93",,"55,600","18,315.32",,"55,500","18,768.83",,"55,300","16,797.36",,"55,200","18,124.10",,"55,500","21,665.83",,"55,800","21,422.46",,"55,900","19,145.61",,"56,000","20,496.58",,"56,100","20,170.32",,"56,100","19,004.00",,"56,200","19,275.43",,"56,350","20,652.84",,"56,609","27,459.88",,"56,765","32,023.68",,"56,911","32,489.73",,"56,935","35,458.25",,"56,774","39,780.94",,"56,555","44,366.79",,"56,328","44,918.84",,"56,323","43,988.53",,"56,905","47,186.88",,"56,890","45,936.96",,"56,810","47,535.49",,"56,483","50,485.22",,"56,295","44,536.35",,"56,114","48,181.75",,"56,186","50,765.75",,"56,172","54,545.14",,"56,023","53,309.20",,"56,225","54,693.08",,"56,367"
GDP per capita (current US$),Bermuda,BMU,North America,High income,"26,841.52",,"59,326","27,700.31",,"59,021","28,669.68",,"58,595","30,900.69",,"58,910","31,476.06",,"59,320","33,989.72",,"59,746","44,826.79",,"60,129","48,478.88",,"60,497","51,371.74",,"60,943","54,245.46",,"61,285","56,284.17",,"61,833","58,883.96",,"62,504","62,583.10",,"62,912","66,111.73",,"63,325","70,359.32",,"63,740","75,882.03",,"64,154","95,221.86",,"64,523","104,287.39",,"64,888","106,935.49",,"65,273","101,407.76",,"65,636","101,875.28",,"65,124","97,774.16",,"64,564","98,431.87",,"64,798","99,471.64",,"65,001","98,467.68",,"65,138","102,005.63",,"65,237","106,885.88",,"64,554","111,820.58",,"63,873","113,050.74",,"63,918","116,153.17",,"63,911","107,791.89",,"63,893"
GDP per capita (current US$),Aruba,ABW,Latin America & Caribbean,High income,"11,638.73",,"65,712","12,850.22",,"67,864","13,657.67",,"70,192","14,970.15",,"72,360","16,675.28",,"74,710","17,140.43",,"77,050","17,375.23",,"79,417","18,713.43",,"81,858","19,742.32",,"84,355","19,833.83",,"86,867","21,026.17",,"89,101","20,911.19",,"90,691","21,375.27",,"91,781","22,050.59",,"92,701","24,105.52",,"93,540","24,978.22",,"94,483","25,832.93",,"95,606","27,665.30",,"96,787","29,011.64",,"97,996","25,740.77",,"99,212","24,452.59",,"100,341","26,043.16",,"101,288","25,611.18",,"102,112","26,514.87",,"102,880","26,940.26",,"103,594","28,419.26",,"104,257","28,449.71",,"104,874","29,329.08",,"105,439","30,918.48",,"105,962","31,902.81",,"106,442","24,008.13",,"106,585"
GDP per capita (current US$),Isle of Man,IMN,Europe & Central Asia,High income,,,"68,865",,,"69,770",,,"70,307",,,"70,710",,,"71,094","12,802.12",,"71,454","14,212.17",,"71,981","16,223.65",,"72,793","18,753.04",,"73,727","20,991.62",,"74,668","20,693.84",,"75,562","21,716.95",,"76,398","25,230.08",,"77,183","29,877.96",,"77,939","35,872.73",,"78,677","38,184.34",,"79,415","42,662.60",,"80,228","55,072.18",,"81,100","72,304.95",,"81,997","66,175.23",,"82,915","70,625.17",,"83,828","77,838.40",,"84,350","79,326.38",,"84,338","83,204.75",,"84,144","91,881.13",,"83,896","84,753.46",,"83,593","82,041.62",,"83,450","83,510.30",,"83,580","89,425.89",,"83,775","87,152.45",,"83,933","79,530.61",,"84,046"
GDP per capita (current US$),Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,,,"103,963",,,"104,807",,,"105,712",,,"106,578",,,"107,318",,,"107,818",,,"108,095",,,"108,357",,,"108,537",,,"108,599",,,"108,642",,,"108,549","30,062.02",,"108,509","31,731.26",,"108,505","35,006.36",,"108,466","40,828.75",,"108,453","41,377.15",,"108,369","44,158.51",,"108,337","39,152.38",,"108,397","38,753.18",,"108,404","39,905.13",,"108,357","38,997.14",,"108,290","37,795.32",,"108,188","34,597.98",,"108,041","33,045.36",,"107,882","34,007.35",,"107,712","35,324.97",,"107,516","35,365.07",,"107,281","36,663.21",,"107,001","38,633.53",,"106,669","39,411.05",,"106,290"
GDP per capita (current US$),Guam,GUM,East Asia & Pacific,High income,,,"138,263",,,"140,739",,,"143,173",,,"145,541",,,"147,843",,,"150,094",,,"152,261",,,"154,330",,,"156,357",,,"158,395",,,"160,188",,,"161,524","20,878.06",,"162,563","21,844.11",,"163,385","23,590.89",,"164,004","25,621.85",,"164,430","25,735.54",,"164,675","26,686.82",,"164,763","28,277.43",,"164,725","29,335.28",,"164,580","30,011.22",,"164,905","30,087.72",,"165,649","31,642.15",,"166,392","32,318.89",,"167,054","33,483.94",,"167,543","34,522.38",,"167,978","35,052.81",,"168,346","35,663.03",,"168,606","35,902.73",,"168,678","37,752.63",,"168,624","34,780.86",,"169,231"
GDP per capita (current US$),Channel Islands,CHI,Europe & Central Asia,High income,,,"140,601",,,"141,557",,,"142,011",,,"142,291",,,"142,466",,,"142,559",,,"142,898",,,"143,549","41,229.01",,"144,211","43,247.69",,"144,811","44,318.22",,"145,306","42,678.28",,"146,044","45,279.64",,"147,167","49,428.31",,"148,341","57,200.47",,"149,538","58,550.66",,"150,763","63,665.32",,"151,985","75,148.35",,"153,225",,,"154,475",,,"155,721",,,"156,933",,,"157,819",,,"158,621",,,"159,794",,,"160,912",,,"162,190","58,094.00",,"163,721","57,683.89",,"165,215","62,316.22",,"167,259","61,281.33",,"169,410","57,339.53",,"171,113"
GDP per capita (current US$),Curacao,CUW,Latin America & Caribbean,High income,,,"145,400",,,"144,403",,,"143,912",,,"144,299",,,"144,630",,,"145,139",,,"146,306",,,"146,956",,,"144,472",,,"139,428",,,"133,860",,,"129,047",,,"129,205",,,"131,897",,,"134,192",,,"137,658",,,"141,239",,,"144,056",,,"145,880",,,"146,833",,,"148,703","19,426.33",,"150,831","19,809.82",,"152,088","19,721.29",,"153,822","19,623.03",,"155,909","19,361.81",,"157,980","18,944.10",,"159,664","18,938.24",,"160,175","19,119.12",,"159,336","19,220.69",,"157,441","16,356.09",,"154,947"
GDP per capita (current US$),New Caledonia,NCL,East Asia & Pacific,High income,"14,800.79",,"170,899","15,133.16",,"175,362","16,261.96",,"179,799","15,297.05",,"184,496","16,037.03",,"189,482","18,721.06",,"193,816","18,257.22",,"197,564","16,339.81",,"201,418","17,324.25",,"205,279","17,435.75",,"209,214","16,039.17",,"213,230","15,174.28",,"217,324","16,885.89",,"221,490","21,817.32",,"225,296","25,770.53",,"228,750","26,861.70",,"232,250","29,604.05",,"235,750","36,864.86",,"239,250","37,353.74",,"242,750","35,391.09",,"245,950","37,494.90",,"249,750","40,697.65",,"254,350","37,294.02",,"259,000","38,503.25",,"263,650","39,675.57",,"268,050","32,428.57",,"269,460","32,286.91",,"270,220","33,876.33",,"270,810","36,495.20",,"271,170","34,934.58",,"271,240","34,877.64",,"271,080"
GDP per capita (current US$),French Polynesia,PYF,East Asia & Pacific,High income,"15,728.72",,"211,089","15,828.15",,"215,444","16,909.98",,"219,621","15,844.38",,"223,714","16,145.87",,"227,682","18,090.59",,"231,446","17,713.72",,"235,189","15,741.81",,"239,036","16,070.30",,"242,882","15,847.93",,"246,821","14,346.19",,"250,927","14,012.24",,"255,049","15,302.35",,"259,137","18,724.49",,"263,173","20,829.07",,"267,132","21,047.19",,"271,060","21,382.24",,"274,901","23,837.82",,"278,178","25,437.67",,"280,558","23,326.09",,"282,283","21,447.86",,"283,788","21,747.99",,"285,265","19,864.54",,"286,584","20,941.52",,"288,032","21,223.08",,"289,873","18,252.51",,"291,787","18,726.64",,"293,541","19,743.96",,"295,450","20,614.89",,"297,606","20,093.21",,"299,717","19,185.70",,"301,920"
GDP per capita (current US$),"Macao SAR, China",MAC,East Asia & Pacific,High income,"9,269.65",,"350,227","10,390.05",,"362,390","13,197.53",,"372,370","14,881.61",,"380,712","16,233.41",,"388,779","17,764.55",,"396,641","17,751.54",,"404,297","17,652.59",,"411,700","16,232.53",,"418,776","15,387.53",,"425,518","15,684.78",,"431,896","15,622.70",,"439,122","16,393.74",,"449,665","17,828.95",,"462,533","22,381.92",,"475,529","24,886.58",,"488,619","29,637.77",,"501,863","35,782.86",,"515,330","39,745.76",,"529,038","39,754.98",,"543,021","50,676.39",,"557,297","64,528.36",,"571,003","74,111.60",,"582,766","86,853.48",,"593,374","90,873.60",,"604,167","73,220.64",,"615,239","71,919.05",,"626,688","78,896.27",,"638,609","84,779.45",,"650,991","82,998.64",,"663,653","37,474.73",,"676,283"
GDP per capita (current US$),Namibia,NAM,Sub-Saharan Africa,Upper middle income,"2,037.91",,"1,369,011","2,117.01",0.7897,"1,415,617","2,346.28",0.8334,"1,461,687","2,153.34",0.9369,"1,509,834","2,352.66",1.0499,"1,558,449","2,478.25",1.1047,"1,605,370","2,417.58",1.1658,"1,650,066","2,453.87",1.1655,"1,693,242","2,231.11",1.1622,"1,735,953","2,175.45",1.1129,"1,778,277","2,156.09",1.0677,"1,819,141","1,916.26",1.3250,"1,856,402","1,773.43",1.1287,"1,888,525","2,571.98",1.1845,"1,915,425","3,407.85",1.2255,"1,939,406","3,692.75",1.2866,"1,962,865","4,027.96",1.2541,"1,986,558","4,394.52",1.2662,"2,011,492","4,222.33",1.4372,"2,038,552","4,322.63",1.4508,"2,067,919","5,445.42",1.4784,"2,099,271","5,873.06",1.5494,"2,132,340","6,017.18",1.6182,"2,167,470","5,463.03",1.7067,"2,204,510","5,544.10",1.7531,"2,243,001","4,965.67",1.8125,"2,282,704","4,614.89",1.7871,"2,323,352","5,453.57",1.7864,"2,364,534","5,687.38",1.7788,"2,405,680","5,126.18",1.7642,"2,446,644","4,252.04",1.5880,"2,489,098"
GDP per capita (current US$),Kosovo,XKX,Europe & Central Asia,Upper middle income,,,"1,862,000",,,"1,898,000",,,"1,932,000",,,"1,965,000",,,"1,997,000",,,"2,029,000",,,"2,059,000",,,"2,086,000",,,"1,966,000",,,"1,762,000",,,"1,700,000",,,"1,701,154",,,"1,702,310",,,"1,703,466",,,"1,704,622",,,"1,705,780",,,"1,719,536",,,"1,733,404","2,965.45",,"1,747,383","2,847.56",,"1,761,474","3,009.52",,"1,775,680","3,540.82",,"1,791,000","3,410.69",,"1,807,106","3,704.56",,"1,818,117","3,902.53",,"1,812,771","3,520.78",,"1,788,196","3,759.47",,"1,777,557","4,009.35",,"1,791,003","4,384.19",,"1,797,085","4,416.03",,"1,788,878","4,310.93",,"1,790,133"
